YY	MM	DD	HH	"1"	"2"	tot_average
2001	 1	 5	24	0.00059	0.00000	0.00038
2001	 1	 6	24	0.00000	0.00000	0.00000
2001	 1	 7	24	0.00000	0.00000	0.00000
2001	 1	 8	24	0.00000	0.00000	0.00000
2001	 1	 9	24	0.00000	0.00000	0.00000
2001	 1	10	24	0.00000	0.00000	0.00000
2001	 1	11	24	0.00000	0.00000	0.00000
2001	 1	12	24	0.00000	0.00000	0.00000
2001	 1	13	24	0.00000	0.00000	0.00000
2001	 1	14	24	0.00000	0.00000	0.00000
2001	 1	15	24	0.00000	0.00000	0.00000
2001	 1	16	24	0.00000	0.00000	0.00000
2001	 1	17	24	0.00000	0.00000	0.00000
2001	 1	18	24	0.00000	0.00000	0.00000
2001	 1	19	24	0.00000	0.00000	0.00000
2001	 1	20	24	0.00000	0.00000	0.00000
2001	 1	21	24	0.00000	0.00000	0.00000
2001	 1	22	24	0.00000	0.00000	0.00000
2001	 1	23	24	0.00000	0.00000	0.00000
2001	 1	24	24	0.00000	0.00000	0.00000
2001	 1	25	24	0.00000	0.00000	0.00000
2001	 1	26	24	0.00000	0.00000	0.00000
2001	 1	27	24	0.00000	0.00000	0.00000
2001	 1	28	24	0.00000	0.00000	0.00000
2001	 1	29	24	0.00000	0.00000	0.00000
2001	 1	30	24	0.00000	0.00000	0.00000
2001	 1	31	24	0.00000	0.00000	0.00000
2001	 2	 1	24	0.00000	0.00000	0.00000
2001	 2	 2	24	0.00000	0.00000	0.00000
2001	 2	 3	24	0.00000	0.00000	0.00000
2001	 2	 4	24	0.00000	0.00000	0.00000
2001	 2	 5	24	0.00008	0.00000	0.00005
2001	 2	 6	24	0.00534	0.00042	0.00361
2001	 2	 7	24	0.01112	0.00020	0.00727
2001	 2	 8	24	0.00233	0.00000	0.00151
2001	 2	 9	24	0.00000	0.00000	0.00000
2001	 2	10	24	0.00000	0.00000	0.00000
2001	 2	11	24	0.00000	0.00000	0.00000
2001	 2	12	24	0.00664	0.04168	0.01901
2001	 2	13	24	0.00000	0.00000	0.00000
2001	 2	14	24	0.00000	0.00000	0.00000
2001	 2	15	24	0.00000	0.00000	0.00000
2001	 2	16	24	0.00000	0.00103	0.00036
2001	 2	17	24	0.00000	0.00000	0.00000
2001	 2	18	24	0.00000	0.00000	0.00000
2001	 2	19	24	0.00000	0.00000	0.00000
2001	 2	20	24	0.00000	0.00000	0.00000
2001	 2	21	24	0.00000	0.00000	0.00000
2001	 2	22	24	0.03340	0.00000	0.02160
2001	 2	23	24	0.00000	0.00000	0.00000
2001	 2	24	24	0.00000	0.00000	0.00000
2001	 2	25	24	0.00000	0.00000	0.00000
2001	 2	26	24	0.00000	0.00000	0.00000
2001	 2	27	24	0.00000	0.00000	0.00000
2001	 2	28	24	0.00000	0.00000	0.00000
2001	 3	 1	24	0.00000	0.00000	0.00000
2001	 3	 2	24	0.00000	0.00000	0.00000
2001	 3	 3	24	0.00000	0.00000	0.00000
2001	 3	 4	24	0.00000	0.00000	0.00000
2001	 3	 5	24	0.00000	0.00000	0.00000
2001	 3	 6	24	0.00000	0.00000	0.00000
2001	 3	 7	24	0.00000	0.00000	0.00000
2001	 3	 8	24	0.00803	0.00000	0.00519
2001	 3	 9	24	0.03021	0.00000	0.01954
2001	 3	10	24	0.03079	0.00019	0.01998
2001	 3	11	24	0.03411	0.04123	0.03663
2001	 3	12	24	0.03408	0.04470	0.03783
2001	 3	13	24	0.01402	0.02403	0.01756
2001	 3	14	24	0.00000	0.00000	0.00000
2001	 3	15	24	0.00000	0.00000	0.00000
2001	 3	16	24	0.00000	0.00000	0.00000
2001	 3	17	24	0.00733	0.03029	0.01544
2001	 3	18	24	0.00146	0.00313	0.00205
2001	 3	19	24	0.00000	0.00000	0.00000
2001	 3	20	24	0.00000	0.00000	0.00000
2001	 3	21	24	0.00000	0.00000	0.00000
2001	 3	22	24	0.00000	0.00000	0.00000
2001	 3	23	24	0.00000	0.00000	0.00000
2001	 3	24	24	0.00995	0.04470	0.02222
2001	 3	25	24	0.00335	0.04281	0.01729
2001	 3	26	24	0.00000	0.00000	0.00000
2001	 3	27	24	0.00000	0.00000	0.00000
2001	 3	28	24	0.00000	0.00000	0.00000
2001	 3	29	24	0.00000	0.00000	0.00000
2001	 3	30	24	0.00000	0.00000	0.00000
2001	 3	31	24	0.00000	0.00000	0.00000
2001	 4	 1	24	0.00000	0.00000	0.00000
2001	 4	 2	24	0.00000	0.00000	0.00000
2001	 4	 3	24	0.00000	0.00000	0.00000
2001	 4	 4	24	0.00000	0.00000	0.00000
2001	 4	 5	24	0.00000	0.00000	0.00000
2001	 4	 6	24	0.00000	0.00000	0.00000
2001	 4	 7	24	0.00000	0.00000	0.00000
2001	 4	 8	24	0.00000	0.00000	0.00000
2001	 4	 9	24	0.00000	0.00000	0.00000
2001	 4	10	24	0.00000	0.00000	0.00000
2001	 4	11	24	0.00000	0.00000	0.00000
2001	 4	12	24	0.00000	0.00000	0.00000
2001	 4	13	24	0.00000	0.00000	0.00000
2001	 4	14	24	0.00000	0.00000	0.00000
2001	 4	15	24	0.00000	0.00000	0.00000
2001	 4	16	24	0.00000	0.00000	0.00000
2001	 4	17	24	0.00000	0.00000	0.00000
2001	 4	18	24	0.00000	0.00000	0.00000
2001	 4	19	24	0.00000	0.00000	0.00000
2001	 4	20	24	0.00000	0.00000	0.00000
2001	 4	21	24	0.00000	0.00000	0.00000
2001	 4	22	24	0.00000	0.00000	0.00000
2001	 4	23	24	0.00000	0.00000	0.00000
2001	 4	24	24	0.00000	0.00000	0.00000
2001	 4	25	24	0.00000	0.00000	0.00000
2001	 4	26	24	0.00000	0.00000	0.00000
2001	 4	27	24	0.00000	0.00000	0.00000
2001	 4	28	24	0.00000	0.00000	0.00000
2001	 4	29	24	0.00000	0.00000	0.00000
2001	 4	30	24	0.00000	0.00000	0.00000
2001	 5	 1	24	0.00000	0.00000	0.00000
2001	 5	 2	24	0.00000	0.00000	0.00000
2001	 5	 3	24	0.00000	0.00000	0.00000
2001	 5	 4	24	0.05586	0.04470	0.05192
2001	 5	 5	24	0.00776	0.00000	0.00502
2001	 5	 6	24	0.00000	0.00000	0.00000
2001	 5	 7	24	0.00000	0.00000	0.00000
2001	 5	 8	24	0.00000	0.00000	0.00000
2001	 5	 9	24	0.00000	0.00000	0.00000
2001	 5	10	24	0.00000	0.00000	0.00000
2001	 5	11	24	0.00000	0.00000	0.00000
2001	 5	12	24	0.00000	0.00000	0.00000
2001	 5	13	24	0.00000	0.00000	0.00000
2001	 5	14	24	0.00000	0.00000	0.00000
2001	 5	15	24	0.02361	0.00000	0.01527
2001	 5	16	24	0.00000	0.00000	0.00000
2001	 5	17	24	0.00000	0.00000	0.00000
2001	 5	18	24	0.00000	0.00000	0.00000
2001	 5	19	24	0.00000	0.00000	0.00000
2001	 5	20	24	0.00000	0.00000	0.00000
2001	 5	21	24	0.00000	0.00000	0.00000
2001	 5	22	24	0.00000	0.00000	0.00000
2001	 5	23	24	0.00000	0.00000	0.00000
2001	 5	24	24	0.00000	0.00000	0.00000
2001	 5	25	24	0.00000	0.00000	0.00000
2001	 5	26	24	0.00000	0.00000	0.00000
2001	 5	27	24	0.00000	0.00000	0.00000
2001	 5	28	24	0.00327	0.01302	0.00671
2001	 5	29	24	0.00000	0.00000	0.00000
2001	 5	30	24	0.00000	0.00000	0.00000
2001	 5	31	24	0.00000	0.00000	0.00000
2001	 6	 1	24	0.00000	0.00000	0.00000
2001	 6	 2	24	0.00000	0.00000	0.00000
2001	 6	 3	24	0.00000	0.00000	0.00000
2001	 6	 4	24	0.00347	0.04319	0.01750
2001	 6	 5	24	0.00000	0.00000	0.00000
2001	 6	 6	24	0.00000	0.00000	0.00000
2001	 6	 7	24	0.00000	0.00000	0.00000
2001	 6	 8	24	0.00000	0.00000	0.00000
2001	 6	 9	24	0.00000	0.00000	0.00000
2001	 6	10	24	0.00000	0.00000	0.00000
2001	 6	11	24	0.00000	0.00000	0.00000
2001	 6	12	24	0.00000	0.00000	0.00000
2001	 6	13	24	0.00000	0.00000	0.00000
2001	 6	14	24	0.00000	0.00000	0.00000
2001	 6	15	24	0.00000	0.00000	0.00000
2001	 6	16	24	0.00000	0.00000	0.00000
2001	 6	17	24	0.00000	0.00000	0.00000
2001	 6	18	24	0.00000	0.00000	0.00000
2001	 6	19	24	0.00000	0.00000	0.00000
2001	 6	20	24	0.00000	0.00000	0.00000
2001	 6	21	24	0.00000	0.00000	0.00000
2001	 6	22	24	0.00000	0.00000	0.00000
2001	 6	23	24	0.00000	0.00000	0.00000
2001	 6	24	24	0.00000	0.00000	0.00000
2001	 6	25	24	0.00000	0.00000	0.00000
2001	 6	26	24	0.00000	0.00000	0.00000
2001	 6	27	24	0.00000	0.00000	0.00000
2001	 6	28	24	0.00000	0.00000	0.00000
2001	 6	29	24	0.00000	0.00000	0.00000
2001	 6	30	24	0.00000	0.00000	0.00000
2001	 7	 1	24	0.00000	0.00000	0.00000
2001	 7	 2	24	0.00000	0.00000	0.00000
2001	 7	 3	24	0.00000	0.00000	0.00000
2001	 7	 4	24	0.00000	0.00000	0.00000
2001	 7	 5	24	0.00000	0.00000	0.00000
2001	 7	 6	24	0.00000	0.00000	0.00000
2001	 7	 7	24	0.05586	0.04470	0.05192
2001	 7	 8	24	0.00000	0.00000	0.00000
2001	 7	 9	24	0.00000	0.00000	0.00000
2001	 7	10	24	0.00000	0.00000	0.00000
2001	 7	11	24	0.00000	0.00000	0.00000
2001	 7	12	24	0.00000	0.00000	0.00000
2001	 7	13	24	0.00000	0.00000	0.00000
2001	 7	14	24	0.00000	0.00000	0.00000
2001	 7	15	24	0.00054	0.00000	0.00035
2001	 7	16	24	0.00000	0.00000	0.00000
2001	 7	17	24	0.00000	0.00000	0.00000
2001	 7	18	24	0.00000	0.00000	0.00000
2001	 7	19	24	0.00000	0.00000	0.00000
2001	 7	20	24	0.00388	0.04066	0.01686
2001	 7	21	24	0.00000	0.00000	0.00000
2001	 7	22	24	0.00000	0.00000	0.00000
2001	 7	23	24	0.00000	0.00000	0.00000
2001	 7	24	24	0.00000	0.00000	0.00000
2001	 7	25	24	0.00000	0.00000	0.00000
2001	 7	26	24	0.00000	0.00000	0.00000
2001	 7	27	24	0.00000	0.00000	0.00000
2001	 7	28	24	0.00000	0.00000	0.00000
2001	 7	29	24	0.00000	0.00000	0.00000
2001	 7	30	24	0.00000	0.00000	0.00000
2001	 7	31	24	0.00000	0.00000	0.00000
2001	 8	 1	24	0.00000	0.00000	0.00000
2001	 8	 2	24	0.00000	0.00000	0.00000
2001	 8	 3	24	0.00000	0.00000	0.00000
2001	 8	 4	24	0.00000	0.00000	0.00000
2001	 8	 5	24	0.00000	0.00000	0.00000
2001	 8	 6	24	0.00000	0.00000	0.00000
2001	 8	 7	24	0.00000	0.00000	0.00000
2001	 8	 8	24	0.00000	0.00000	0.00000
2001	 8	 9	24	0.00000	0.00000	0.00000
2001	 8	10	24	0.00000	0.00000	0.00000
2001	 8	11	24	0.00000	0.00000	0.00000
2001	 8	12	24	0.00000	0.00000	0.00000
2001	 8	13	24	0.00000	0.00000	0.00000
2001	 8	14	24	0.00000	0.00000	0.00000
2001	 8	15	24	0.00000	0.00000	0.00000
2001	 8	16	24	0.00000	0.00000	0.00000
2001	 8	17	24	0.00000	0.00000	0.00000
2001	 8	18	24	0.00000	0.00000	0.00000
2001	 8	19	24	0.04036	0.00000	0.02611
2001	 8	20	24	0.05355	0.04470	0.05043
2001	 8	21	24	0.00000	0.00000	0.00000
2001	 8	22	24	0.00000	0.00000	0.00000
2001	 8	23	24	0.00000	0.00000	0.00000
2001	 8	24	24	0.00000	0.00000	0.00000
2001	 8	25	24	0.00000	0.00000	0.00000
2001	 8	26	24	0.00037	0.00968	0.00366
2001	 8	27	24	0.00000	0.00000	0.00000
2001	 8	28	24	0.00000	0.00000	0.00000
2001	 8	29	24	0.00000	0.00000	0.00000
2001	 8	30	24	0.00000	0.00000	0.00000
2001	 8	31	24	0.00000	0.00000	0.00000
2001	 9	 1	24	0.05586	0.04470	0.05192
2001	 9	 2	24	0.00000	0.00000	0.00000
2001	 9	 3	24	0.00000	0.00000	0.00000
2001	 9	 4	24	0.00000	0.00000	0.00000
2001	 9	 5	24	0.00000	0.00000	0.00000
2001	 9	 6	24	0.00000	0.00000	0.00000
2001	 9	 7	24	0.01024	0.02082	0.01398
2001	 9	 8	24	0.00000	0.00000	0.00000
2001	 9	 9	24	0.01034	0.04369	0.02211
2001	 9	10	24	0.02808	0.04470	0.03395
2001	 9	11	24	0.00000	0.00000	0.00000
2001	 9	12	24	0.00000	0.00000	0.00000
2001	 9	13	24	0.00000	0.00000	0.00000
2001	 9	14	24	0.00000	0.00000	0.00000
2001	 9	15	24	0.00000	0.00000	0.00000
2001	 9	16	24	0.00000	0.00000	0.00000
2001	 9	17	24	0.00000	0.00000	0.00000
2001	 9	18	24	0.00000	0.00000	0.00000
2001	 9	19	24	0.00000	0.00000	0.00000
2001	 9	20	24	0.00000	0.00000	0.00000
2001	 9	21	24	0.00000	0.00000	0.00000
2001	 9	22	24	0.00000	0.00000	0.00000
2001	 9	23	24	0.00000	0.00000	0.00000
2001	 9	24	24	0.00000	0.00000	0.00000
2001	 9	25	24	0.00000	0.00000	0.00000
2001	 9	26	24	0.00000	0.00000	0.00000
2001	 9	27	24	0.00000	0.00000	0.00000
2001	 9	28	24	0.00000	0.00000	0.00000
2001	 9	29	24	0.00000	0.00000	0.00000
2001	 9	30	24	0.00000	0.00000	0.00000
2001	10	 1	24	0.00000	0.00000	0.00000
2001	10	 2	24	0.00000	0.00000	0.00000
2001	10	 3	24	0.00000	0.00001	0.00000
2001	10	 4	24	0.00000	0.00000	0.00000
2001	10	 5	24	0.00000	0.00000	0.00000
2001	10	 6	24	0.00000	0.00000	0.00000
2001	10	 7	24	0.00000	0.00000	0.00000
2001	10	 8	24	0.00000	0.00000	0.00000
2001	10	 9	24	0.00000	0.00000	0.00000
2001	10	10	24	0.00000	0.00000	0.00000
2001	10	11	24	0.00000	0.00000	0.00000
2001	10	12	24	0.00000	0.00000	0.00000
2001	10	13	24	0.00000	0.00000	0.00000
2001	10	14	24	0.00000	0.00000	0.00000
2001	10	15	24	0.00000	0.00000	0.00000
2001	10	16	24	0.00000	0.00000	0.00000
2001	10	17	24	0.00000	0.00000	0.00000
2001	10	18	24	0.00000	0.00000	0.00000
2001	10	19	24	0.00000	0.00000	0.00000
2001	10	20	24	0.00000	0.00000	0.00000
2001	10	21	24	0.00000	0.00000	0.00000
2001	10	22	24	0.00000	0.00000	0.00000
2001	10	23	24	0.00000	0.00000	0.00000
2001	10	24	24	0.00000	0.00000	0.00000
2001	10	25	24	0.00000	0.00000	0.00000
2001	10	26	24	0.00000	0.00000	0.00000
2001	10	27	24	0.00000	0.00000	0.00000
2001	10	28	24	0.00000	0.00000	0.00000
2001	10	29	24	0.00000	0.00000	0.00000
2001	10	30	24	0.00000	0.00000	0.00000
2001	10	31	24	0.00000	0.00000	0.00000
2001	11	 1	24	0.00000	0.00000	0.00000
2001	11	 2	24	0.00000	0.00000	0.00000
2001	11	 3	24	0.00000	0.00000	0.00000
2001	11	 4	24	0.00000	0.00000	0.00000
2001	11	 5	24	0.00000	0.00000	0.00000
2001	11	 6	24	0.00000	0.00000	0.00000
2001	11	 7	24	0.00004	0.00000	0.00003
2001	11	 8	24	0.05586	0.04470	0.05192
2001	11	 9	24	0.00000	0.00000	0.00000
2001	11	10	24	0.00000	0.00000	0.00000
2001	11	11	24	0.00000	0.00000	0.00000
2001	11	12	24	0.00000	0.00000	0.00000
2001	11	13	24	0.00000	0.00000	0.00000
2001	11	14	24	0.00000	0.00000	0.00000
2001	11	15	24	0.00000	0.00000	0.00000
2001	11	16	24	0.00000	0.00000	0.00000
2001	11	17	24	0.00000	0.00000	0.00000
2001	11	18	24	0.00000	0.00000	0.00000
2001	11	19	24	0.00000	0.00000	0.00000
2001	11	20	24	0.00000	0.00000	0.00000
2001	11	21	24	0.00000	0.00000	0.00000
2001	11	22	24	0.05234	0.03935	0.04775
2001	11	23	24	0.00000	0.00000	0.00000
2001	11	24	24	0.00000	0.00000	0.00000
2001	11	25	24	0.00000	0.00000	0.00000
2001	11	26	24	0.00072	0.00000	0.00047
2001	11	27	24	0.00000	0.00000	0.00000
2001	11	28	24	0.00000	0.00000	0.00000
2001	11	29	24	0.00000	0.00000	0.00000
2001	11	30	24	0.00000	0.00000	0.00000
2001	12	 1	24	0.00000	0.00000	0.00000
2001	12	 2	24	0.00000	0.00000	0.00000
2001	12	 3	24	0.00000	0.00000	0.00000
2001	12	 4	24	0.00000	0.00000	0.00000
2001	12	 5	24	0.05586	0.04470	0.05192
2001	12	 6	24	0.05586	0.04470	0.05192
2001	12	 7	24	0.00000	0.00000	0.00000
2001	12	 8	24	0.00000	0.00000	0.00000
2001	12	 9	24	0.00000	0.00000	0.00000
2001	12	10	24	0.00000	0.00000	0.00000
2001	12	11	24	0.00000	0.00000	0.00000
2001	12	12	24	0.00000	0.00000	0.00000
2001	12	13	24	0.00000	0.00000	0.00000
2001	12	14	24	0.00000	0.00000	0.00000
2001	12	15	24	0.00000	0.00000	0.00000
2001	12	16	24	0.00000	0.00000	0.00000
2001	12	17	24	0.00000	0.00000	0.00000
2001	12	18	24	0.00000	0.00000	0.00000
2001	12	19	24	0.00034	0.00000	0.00022
2001	12	20	24	0.00000	0.00000	0.00000
2001	12	21	24	0.00000	0.00000	0.00000
2001	12	22	24	0.00000	0.00000	0.00000
2001	12	23	24	0.00000	0.00000	0.00000
2001	12	24	24	0.00000	0.00000	0.00000
2001	12	25	24	0.00000	0.00000	0.00000
2001	12	26	24	0.00000	0.00000	0.00000
2001	12	27	24	0.00000	0.00000	0.00000
2001	12	28	24	0.02217	0.00000	0.01434
2001	12	29	24	0.00000	0.00000	0.00000
2001	12	30	24	0.00000	0.00000	0.00000
2001	12	31	24	0.00000	0.00000	0.00000
2002	 1	 1	24	0.00000	0.00000	0.00000
2002	 1	 2	24	0.00000	0.00000	0.00000
2002	 1	 3	24	0.00000	0.00000	0.00000
2002	 1	 4	24	0.00000	0.00000	0.00000
2002	 1	 5	24	0.00000	0.00000	0.00000
2002	 1	 6	24	0.00000	0.00000	0.00000
2002	 1	 7	24	0.00000	0.00000	0.00000
2002	 1	 8	24	0.00000	0.00000	0.00000
2002	 1	 9	24	0.00000	0.00000	0.00000
2002	 1	10	24	0.00000	0.00000	0.00000
2002	 1	11	24	0.00000	0.00000	0.00000
2002	 1	12	24	0.00000	0.00000	0.00000
2002	 1	13	24	0.00000	0.00000	0.00000
2002	 1	14	24	0.00000	0.00000	0.00000
2002	 1	15	24	0.00000	0.00000	0.00000
2002	 1	16	24	0.00000	0.00000	0.00000
2002	 1	17	24	0.00000	0.00000	0.00000
2002	 1	18	24	0.00000	0.00000	0.00000
2002	 1	19	24	0.00000	0.00000	0.00000
2002	 1	20	24	0.03125	0.00000	0.02022
2002	 1	21	24	0.02531	0.00000	0.01637
2002	 1	22	24	0.00050	0.00000	0.00033
2002	 1	23	24	0.00000	0.00000	0.00000
2002	 1	24	24	0.00242	0.00000	0.00157
2002	 1	25	24	0.00000	0.00000	0.00000
2002	 1	26	24	0.00546	0.00000	0.00353
2002	 1	27	24	0.05497	0.04470	0.05134
2002	 1	28	24	0.05327	0.04470	0.05025
2002	 1	29	24	0.04465	0.04470	0.04467
2002	 1	30	24	0.03204	0.04470	0.03651
2002	 1	31	24	0.01902	0.04470	0.02809
2002	 2	 1	24	0.00238	0.00011	0.00157
2002	 2	 2	24	0.00961	0.03844	0.01979
2002	 2	 3	24	0.00169	0.00000	0.00109
2002	 2	 4	24	0.00001	0.00000	0.00001
2002	 2	 5	24	0.00066	0.00313	0.00153
2002	 2	 6	24	0.00000	0.00000	0.00000
2002	 2	 7	24	0.00000	0.00000	0.00000
